product_id,title,category,price,description,image_url,brand,specs
367596,Điện thoại OPPO A6c 4GB/64GB,Điện thoại,4690000,"Điện thoại OPPO A6c 4GB/64GB chính hãng tại TGDĐ giao nhanh, cà thẻ tại nhà, nhiều màu sắc lựa chọn. Bảo hành tại hơn 3000 điểm toàn quốc.",https://cdn.tgdd.vn/Products/Images/42/367596/oppo-a6c-nau-thumb-600x600.jpg,OPPO,"Hệ điều hành: Android 16 | Chip xử lý (CPU): Unisoc T7250 8 nhân | Tốc độ CPU: 1.8 GHz | Chip đồ họa (GPU): Mali-G57 | RAM: 4 GB | Dung lượng lưu trữ: 64 GB | Dung lượng còn lại (khả dụng) khoảng: 35 GB | Thẻ nhớ: MicroSD, hỗ trợ tối đa 2 TB | Danh bạ: Không giới hạn | Độ phân giải camera sau: 13 MP | Quay phim camera sau: HD 720p@30fps | Đèn Flash camera sau: Có | Tính năng camera sau: Toàn cảnh (Panorama) | Độ phân giải camera trước: 5 MP | Tính năng camera trước: Nhãn dán (AR Stickers) | Công nghệ màn hình: LCD | Độ phân giải màn hình: HD+ (720 x 1570 Pixels) | Màn hình rộng: 6.75"" - Tần số quét <a href='https://www.thegioididong.com/hoi-dap/tan-so-quet-man-hinh-may-tinh-la-gi-1292309#subhmenuid2' target='_blank'>120 Hz</a> | Độ sáng tối đa: 900 nits | Mặt kính cảm ứng: Kính cường lực Panda | Dung lượng pin: 7000 mAh | Loại pin: Li-Po | Hỗ trợ sạc tối đa: 15 W | Sạc kèm theo máy: 15 W | Công nghệ pin: Tiết kiệm pin | Bảo mật nâng cao: Mở khóa bằng vân tay | Tính năng đặc biệt: Xoá vật thể AI | Kháng nước, bụi: IP64 | Ghi âm: Ghi âm mặc định | Xem phim: MP4 | Nghe nhạc: WAV | Mạng di động: Hỗ trợ 4G | SIM: 2 Nano SIM | Wifi: Wi-Fi 5 | GPS: QZSS | Bluetooth: v5.2 | Cổng kết nối/sạc: Type-C | Jack tai nghe: 3.5 mm | Kết nối khác: OTG | Thiết kế: Nguyên khối | Chất liệu: Khung nhựa & Mặt lưng thủy tinh hữu cơ | Kích thước, khối lượng: Dài 166.48 mm - Ngang 78.23 mm - Dày 8.95 mm - Nặng 215 g | Thời điểm ra mắt: 06/2026 | Hãng: OPPO. <span class='parameter__manu'>Xem thông tin hãng</span>"
360238,Điện thoại OPPO Reno15 5G 8GB/256GB,Điện thoại,15490000,"Mua OPPO Reno15 5G 8GB/256GB giá tốt, nhận bộ quà đến 4tr, tặng loa Innoyo S2, bảo hành 24 tháng, miễn phí 5G Viettel tốc độ cao 30GB/30 ngày. Mua ngay!",https://cdn.tgdd.vn/2026/06/timerseo/360238-600x600-1.jpg,OPPO,"Hệ điều hành: ColorOS 16 (Android 16) | Chip xử lý (CPU): Snapdragon 7 Gen 4 8 nhân | Tốc độ CPU: 2.8 GHz | Chip đồ họa (GPU): Adreno 722 | RAM: 8 GB | Dung lượng lưu trữ: 256 GB | Dung lượng còn lại (khả dụng) khoảng: 221 GB | Danh bạ: Không giới hạn | Độ phân giải camera sau: Chính 50 MP & Phụ 50 MP, 8 MP | Quay phim camera sau: HD 720p@240fps | Đèn Flash camera sau: Có | Tính năng camera sau: Trôi nhanh thời gian (Time Lapse) | Độ phân giải camera trước: 50 MP | Tính năng camera trước: Toàn cảnh (Panorama) | Công nghệ màn hình: AMOLED | Độ phân giải màn hình: 1.5K (1256 x 2760 Pixels) | Màn hình rộng: 6.59"" - Tần số quét <a href='https://www.thegioididong.com/hoi-dap/tan-so-quet-man-hinh-may-tinh-la-gi-1292309#subhmenuid2' target='_blank'>120 Hz</a> | Độ sáng tối đa: 1200 nits | Mặt kính cảm ứng: Kính cường lực Corning Gorilla Glass 7i | Dung lượng pin: 6500 mAh | Loại pin: Li-Po | Hỗ trợ sạc tối đa: 80 W | Sạc kèm theo máy: 80 W | Công nghệ pin: Sạc siêu nhanh SuperVOOC | Bảo mật nâng cao: Mở khoá vân tay dưới màn hình | Tính năng đặc biệt: Ứng dụng kép (Nhân bản ứng dụng) | Kháng nước, bụi: IP66, IP68, IP69 | Ghi âm: Ghi âm mặc định | Xem phim: MP4 | Nghe nhạc: OGG | Mạng di động: Hỗ trợ 5G | SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM | Wifi: Wi-Fi 6 | GPS: QZSS | Bluetooth: v5.4 | Cổng kết nối/sạc: Type-C | Jack tai nghe: Type-C | Kết nối khác: OTG | Thiết kế: Nguyên khối | Chất liệu: Khung hợp kim nhôm & Mặt lưng kính | Kích thước, khối lượng: Dài 158 mm - Ngang 74.83 mm - Dày 7.89 mm (Trắng) | 7.77 mm (Xanh) - Nặng 197 g | Thời điểm ra mắt: 01/2026 | Hãng: OPPO. <span class='parameter__manu'>Xem thông tin hãng</span>"
360236,Điện thoại OPPO Reno15 Pro 5G 12GB/256GB,Điện thoại,18990000,"OPPO Reno15 Pro 5G 12GB/256GB giá tốt, tặng loa Bluetooth InnoSound S2, trả chậm 0% lãi suất, bảo hành 1 năm, miễn phí 5G Viettel tốc độ cao 30GB/30 ngày. Mua ngay!",https://cdn.tgdd.vn/2026/06/timerseo/360236-600x600-1.jpg,OPPO,"Hệ điều hành: ColorOS 16 (Android 16) | Chip xử lý (CPU): MediaTek Dimensity 8450 5G 8 nhân | Tốc độ CPU: 3.25 GHz | Chip đồ họa (GPU): Mali-G720 MC7 | RAM: 12 GB | Dung lượng lưu trữ: 256 GB | Dung lượng còn lại (khả dụng) khoảng: 221 GB | Danh bạ: Không giới hạn | Độ phân giải camera sau: Chính 200 MP & Phụ 50 MP, 50 MP | Quay phim camera sau: HD 720p@960fps | Đèn Flash camera sau: Có | Tính năng camera sau: Trôi nhanh thời gian (Time Lapse) | Độ phân giải camera trước: 50 MP | Tính năng camera trước: Toàn cảnh (Panorama) | Công nghệ màn hình: AMOLED | Độ phân giải màn hình: 1.5K (1216 x 2649 Pixels) | Màn hình rộng: 6.32"" - Tần số quét <a href='https://www.thegioididong.com/hoi-dap/tan-so-quet-man-hinh-may-tinh-la-gi-1292309#subhmenuid2' target='_blank'>120 Hz</a> | Độ sáng tối đa: 1800 nits | Mặt kính cảm ứng: Kính cường lực Corning Gorilla Glass 7i | Dung lượng pin: 6200 mAh | Loại pin: Li-Po | Hỗ trợ sạc tối đa: 80 W | Sạc kèm theo máy: 80 W | Công nghệ pin: Sạc siêu nhanh SuperVOOC | Bảo mật nâng cao: Mở khoá vân tay dưới màn hình | Tính năng đặc biệt: Ứng dụng kép (Nhân bản ứng dụng) | Kháng nước, bụi: IP66, IP68, IP69 | Ghi âm: Ghi âm mặc định | Xem phim: MP4 | Nghe nhạc: OGG | Mạng di động: Hỗ trợ 5G | SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM | Wifi: Wi-Fi 6 | GPS: QZSS | Bluetooth: v5.4 | Cổng kết nối/sạc: Type-C | Jack tai nghe: Type-C | Kết nối khác: OTG | Thiết kế: Nguyên khối | Chất liệu: Khung hợp kim nhôm & Mặt lưng kính Panda | Kích thước, khối lượng: Dài 151.21 mm - Ngang 72.42 mm - Dày 8.13 mm (Xanh) | 7.99 mm (Nâu) - Nặng 188 g (Xanh) | 187 g (Nâu) | Thời điểm ra mắt: 01/2026 | Hãng: OPPO. <span class='parameter__manu'>Xem thông tin hãng</span>"
367598,Điện thoại OPPO A6t Pro 8GB/128GB,Điện thoại,8990000,"Điện thoại OPPO A6t Pro 8GB/128GB chính hãng tại TGDĐ giao nhanh, cà thẻ tại nhà, nhiều màu sắc lựa chọn. Bảo hành tại hơn 3000 điểm toàn quốc.",https://cdn.tgdd.vn/Products/Images/42/367598/oppo-a6t-pro-8gb-128gb-trang-thumb-600x600.jpg,OPPO,"Hệ điều hành: Android 15 | Chip xử lý (CPU): Snapdragon 685 8 nhân | Tốc độ CPU: 2.8 GHz | Chip đồ họa (GPU): Adreno 610 | RAM: 8 GB | Dung lượng lưu trữ: 128 GB | Dung lượng còn lại (khả dụng) khoảng: 108 GB | Thẻ nhớ: MicroSD, hỗ trợ tối đa 2 TB | Danh bạ: Không giới hạn | Độ phân giải camera sau: Chính 50 MP & Phụ 2 MP | Quay phim camera sau: HD 720p@30fps | Đèn Flash camera sau: Có | Tính năng camera sau: Toàn cảnh (Panorama) | Độ phân giải camera trước: 8 MP | Tính năng camera trước: Nhãn dán (AR Stickers) | Công nghệ màn hình: LCD | Độ phân giải màn hình: HD+ (720 x 1570 Pixels) | Màn hình rộng: 6.75"" - Tần số quét <a href='https://www.thegioididong.com/hoi-dap/tan-so-quet-man-hinh-may-tinh-la-gi-1292309#subhmenuid2' target='_blank'>120 Hz</a> | Độ sáng tối đa: 1125 nits | Mặt kính cảm ứng: Kính cường lực Panda | Dung lượng pin: 7000 mAh | Loại pin: Li-Po | Hỗ trợ sạc tối đa: 45 W | Sạc kèm theo máy: 45 W | Công nghệ pin: Tiết kiệm pin | Bảo mật nâng cao: Mở khóa bằng vân tay | Tính năng đặc biệt: Xoá vật thể AI | Kháng nước, bụi: IP66, IP68, IP69 | Ghi âm: Ghi âm mặc định | Xem phim: MP4 | Nghe nhạc: WAV | Mạng di động: Hỗ trợ 4G | SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 thẻ nhớ | Wifi: Wi-Fi 5 | GPS: QZSS | Bluetooth: v5.0 | Cổng kết nối/sạc: Type-C | Jack tai nghe: Type-C | Kết nối khác: OTG | Thiết kế: Nguyên khối | Chất liệu: Khung nhựa & Mặt lưng thủy tinh hữu cơ | Kích thước, khối lượng: Dài 166.6 mm - Ngang 78.5 mm - Dày 8.61 mm - Nặng 215 g | Thời điểm ra mắt: 06/2026 | Hãng: OPPO. <span class='parameter__manu'>Xem thông tin hãng</span>"
341378,Điện thoại OPPO A5 8GB/128GB,Điện thoại,5990000,"Điện thoại OPPO A5 8GB/128GB giá tốt, chính hãng, mua trả chậm 0% lãi suất, tặng phiếu mua hàng trị giá 300K, 1 đổi 1 trong 30 ngày, bảo hành 1 năm. Mua ngay!",https://cdn.tgdd.vn/2026/06/timerseo/341378-600x600-1.jpg,OPPO,"Hệ điều hành: Android 15 | Chip xử lý (CPU): Snapdragon 6s Gen 1 8 nhân | Tốc độ CPU: 2.1 GHz | Chip đồ họa (GPU): Adreno 610 | RAM: 8 GB | Dung lượng lưu trữ: 128 GB | Dung lượng còn lại (khả dụng) khoảng: 103 GB | Thẻ nhớ: MicroSD, hỗ trợ tối đa 1 TB | Danh bạ: Không giới hạn | Độ phân giải camera sau: Chính 50 MP & Phụ 2 MP | Quay phim camera sau: HD 720p@30fps | Đèn Flash camera sau: Có | Tính năng camera sau: Xóa phông | Độ phân giải camera trước: 5 MP | Tính năng camera trước: Xóa phông | Công nghệ màn hình: IPS LCD | Độ phân giải màn hình: HD+ (720 x 1604 Pixels) | Màn hình rộng: 6.67"" - Tần số quét 90 Hz | Độ sáng tối đa: 1000 nits | Mặt kính cảm ứng: Kính cường lực AGC DT-Star D+ hoặc Corning Gorilla Glass 7i (tuỳ lô hàng) | Dung lượng pin: 6000 mAh | Loại pin: Li-Po | Hỗ trợ sạc tối đa: 45 W | Sạc kèm theo máy: 45 W | Công nghệ pin: Tiết kiệm pin | Bảo mật nâng cao: Mở khoá vân tay cạnh viền | Tính năng đặc biệt: Ứng dụng kép (Nhân bản ứng dụng) | Kháng nước, bụi: IP65 | Ghi âm: Ghi âm mặc định | Radio: Có | Xem phim: MP4 | Nghe nhạc: OGG | Mạng di động: Hỗ trợ 4G | SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ) | Wifi: Wi-Fi hotspot | GPS: QZSS | Bluetooth: v5.0 | Cổng kết nối/sạc: Type-C | Jack tai nghe: 3.5 mm | Kết nối khác: OTG | Thiết kế: Nguyên khối | Chất liệu: Khung nhựa & Mặt lưng thuỷ tinh hữu cơ | Kích thước, khối lượng: Dài 165.71 mm - Ngang 76.24 mm - Dày 7.99 mm - Nặng 193 g | Thời điểm ra mắt: 08/2025 | Hãng: OPPO. <span class='parameter__manu'>Xem thông tin hãng</span>"
339177,Điện thoại OPPO Reno14 F 5G 12GB/256GB,Điện thoại,10790000,"Điện thoại OPPO Reno 14 F 5G 12GB/256GB giá tốt, thu cũ đổi mới trợ giá đến 2.5tr, bảo hành 1 năm, bảo hiểm màn hình 12 tháng, 1 đổi 1 trong 30 ngày. Mua ngay!",https://cdn.tgdd.vn/2026/06/timerseo/339177-600x600-1.jpg,OPPO,"Hệ điều hành: Android 15 | Chip xử lý (CPU): Snapdragon 6 Gen 1 5G 8 nhân | Tốc độ CPU: 2.2 GHz | Chip đồ họa (GPU): Adreno 710 | RAM: 12 GB | Dung lượng lưu trữ: 256 GB | Dung lượng còn lại (khả dụng) khoảng: 227 GB | Thẻ nhớ: MicroSD, hỗ trợ tối đa 2 TB | Danh bạ: Không giới hạn | Độ phân giải camera sau: Chính 50 MP & Phụ 8 MP, 2 MP | Quay phim camera sau: HD 720p@60fps | Đèn Flash camera sau: Có | Tính năng camera sau: Zoom kỹ thuật số | Độ phân giải camera trước: 32 MP | Tính năng camera trước: Xóa phông | Công nghệ màn hình: AMOLED | Độ phân giải màn hình: Full HD+ (1080 x 2372 Pixels) | Màn hình rộng: 6.57"" - Tần số quét <a href='https://www.thegioididong.com/hoi-dap/tan-so-quet-man-hinh-may-tinh-la-gi-1292309#subhmenuid2' target='_blank'>120 Hz</a> | Độ sáng tối đa: 1400 nits | Mặt kính cảm ứng: Kính cường lực AGC DT-Star D+ | Dung lượng pin: 6000 mAh | Loại pin: Li-Po | Hỗ trợ sạc tối đa: 45 W | Sạc kèm theo máy: 45 W | Công nghệ pin: Tiết kiệm pin | Bảo mật nâng cao: Mở khoá vân tay dưới màn hình | Tính năng đặc biệt: Ứng dụng kép (Nhân bản ứng dụng) | Kháng nước, bụi: IP66, IP68, IP69 | Ghi âm: Ghi âm mặc định | Xem phim: MP4 | Nghe nhạc: OGG | Mạng di động: Hỗ trợ 5G | SIM: 2 Nano SIM | Wifi: Wi-Fi hotspot | GPS: QZSS | Bluetooth: v5.1 | Cổng kết nối/sạc: Type-C | Jack tai nghe: Type-C | Kết nối khác: OTG | Thiết kế: Nguyên khối | Chất liệu: Khung nhựa & Mặt lưng thuỷ tinh hữu cơ | Kích thước, khối lượng: Dài 158.12 mm - Ngang 74.97 mm - Dày 7.69 mm (Hồng) | 7.74 mm (Xanh lá) | 7.78 mm (Xanh dương) - Nặng 180 g | Thời điểm ra mắt: 07/2025 | Hãng: OPPO. <span class='parameter__manu'>Xem thông tin hãng</span>"
340255,Điện thoại OPPO A5i Pro 8GB/128GB,Điện thoại,6290000,"Điện thoại OPPO A5i Pro 8GB/128GB chính hãng, giá tốt, bảo hành 1 năm, 1 đổi 1 trong 30 ngày, tặng phiếu mua hàng mua máy lọc nước, trả chậm 0%. Mua ngay!",https://cdn.tgdd.vn/2026/06/timerseo/340255-600x600-1.jpg,OPPO,"Hệ điều hành: Android 15 | Chip xử lý (CPU): Snapdragon 6s Gen 1 8 nhân | Tốc độ CPU: 2.1 GHz | Chip đồ họa (GPU): Adreno 610 | RAM: 8 GB | Dung lượng lưu trữ: 128 GB | Dung lượng còn lại (khả dụng) khoảng: 103 GB | Thẻ nhớ: MicroSD, hỗ trợ tối đa 1 TB | Danh bạ: Không giới hạn | Độ phân giải camera sau: Chính 50 MP & Phụ 2 MP | Quay phim camera sau: HD 720p@30fps | Đèn Flash camera sau: Có | Tính năng camera sau: Xóa phông | Độ phân giải camera trước: 5 MP | Tính năng camera trước: Xóa phông | Công nghệ màn hình: IPS LCD | Độ phân giải màn hình: HD+ (720 x 1604 Pixels) | Màn hình rộng: 6.67"" - Tần số quét 90 Hz | Độ sáng tối đa: 1000 nits | Mặt kính cảm ứng: Kính cường lực AGC DT-Star D+ hoặc Corning Gorilla Glass 7i (tuỳ lô hàng) | Dung lượng pin: 6000 mAh | Loại pin: Li-Po | Hỗ trợ sạc tối đa: 45 W | Sạc kèm theo máy: 45 W | Công nghệ pin: Tiết kiệm pin | Bảo mật nâng cao: Mở khoá vân tay cạnh viền | Tính năng đặc biệt: Ứng dụng kép (Nhân bản ứng dụng) | Kháng nước, bụi: IP65 | Ghi âm: Ghi âm mặc định | Radio: Có | Xem phim: MP4 | Nghe nhạc: OGG | Mạng di động: Hỗ trợ 4G | SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ) | Wifi: Wi-Fi 5 | GPS: QZSS | Bluetooth: v5.0 | Cổng kết nối/sạc: Type-C | Jack tai nghe: 3.5 mm | Kết nối khác: OTG | Thiết kế: Nguyên khối | Chất liệu: Khung nhựa & Mặt lưng thuỷ tinh hữu cơ | Kích thước, khối lượng: Dài 165.71 mm - Ngang 76.24 mm - Dày 7.99 mm - Nặng 193 g | Thời điểm ra mắt: 07/2025 | Hãng: OPPO. <span class='parameter__manu'>Xem thông tin hãng</span>"
332934,Điện thoại OPPO Reno13 5G 12GB/256GB,Điện thoại,15200000,"Điện thoại OPPO Reno13 5G 12GB/256GB giá tốt, tặng phiếu mua hàng trị giá 300K hoặc gói OPPO Care+, thu cũ đổi mới trợ giá đến 2tr, trả chậm 0% lãi suất. Mua ngay!",https://cdn.tgdd.vn/Products/Images/42/332934/oppo-reno13-blue-thumbnew-600x600.jpg,OPPO,"Hệ điều hành: Android 15 | Chip xử lý (CPU): MediaTek Dimensity 8350 5G 8 nhân | Tốc độ CPU: 1 nhân 3.35 GHz, 3 nhân 3.2 GHz & 4 nhân 2.2 GHz | Chip đồ họa (GPU): Mali-G615 | RAM: 12 GB | Dung lượng lưu trữ: 256 GB | Dung lượng còn lại (khả dụng) khoảng: 210 GB | Danh bạ: Không giới hạn | Độ phân giải camera sau: Chính 50 MP & Phụ 8 MP, 2 MP | Quay phim camera sau: HD 720p@960fps | Đèn Flash camera sau: Có | Tính năng camera sau: Xóa phông | Độ phân giải camera trước: 50 MP | Tính năng camera trước: Xóa phông | Công nghệ màn hình: AMOLED | Độ phân giải màn hình: 1.5K (1256 x 2760 Pixels) | Màn hình rộng: 6.59"" - Tần số quét <a href='https://www.thegioididong.com/hoi-dap/tan-so-quet-man-hinh-may-tinh-la-gi-1292309#subhmenuid2' target='_blank'>120 Hz</a> | Độ sáng tối đa: 1200 nits | Mặt kính cảm ứng: Kính cường lực Corning Gorilla Glass 7i | Dung lượng pin: 5600 mAh | Loại pin: Li-Ion | Hỗ trợ sạc tối đa: 80 W | Sạc kèm theo máy: 80 W | Công nghệ pin: Tiết kiệm pin | Bảo mật nâng cao: Mở khoá vân tay dưới màn hình | Tính năng đặc biệt: Ứng dụng kép (Nhân bản ứng dụng) | Kháng nước, bụi: IP66, IP68, IP69 | Ghi âm: Ghi âm mặc định | Xem phim: MP4 | Nghe nhạc: OGG | Mạng di động: Hỗ trợ 5G | SIM: 2 Nano SIM | Wifi: Wi-Fi hotspot | GPS: QZSS | Bluetooth: v5.4 | Cổng kết nối/sạc: Type-C | Jack tai nghe: Type-C | Kết nối khác: OTG | Thiết kế: Nguyên khối | Chất liệu: Khung kim loại & Mặt lưng kính | Kích thước, khối lượng: Dài 157.9 mm - Ngang 74.73 mm - Dày 7.24 mm (Trắng) | 7.29 mm (Xanh) - Nặng 181 g | Thời điểm ra mắt: 01/2025 | Hãng: OPPO. <span class='parameter__manu'>Xem thông tin hãng</span>"
322129,Điện thoại OPPO Find X8 Pro 5G 16GB/512GB,Điện thoại,29450000,"Điện thoại OPPO Find X8 Pro chính hãng, giá tốt, tặng gói dịch vụ bảo hành cao cấp, thu cũ đổi mới trợ giá lên đến 2 triệu, mua trả chậm 0% lãi suất. Mua ngay!",https://cdn.tgdd.vn/2026/06/timerseo/322129-600x600-1.jpg,OPPO,"Hệ điều hành: Android 15 | Chip xử lý (CPU): MediaTek Dimensity 9400 8 nhân | Tốc độ CPU: 1 nhân 3.6 GHz, 3 nhân 3.3 GHz & 4 nhân 2.4 GHz | Chip đồ họa (GPU): ARM Immortalis G925 MC12 | RAM: 16 GB | Dung lượng lưu trữ: 512 GB | Dung lượng còn lại (khả dụng) khoảng: 475 GB | Danh bạ: Không giới hạn | Độ phân giải camera sau: 4 camera 50 MP | Quay phim camera sau: HD 720p@60fps | Đèn Flash camera sau: Có | Tính năng camera sau: Zoom quang học | Độ phân giải camera trước: 32 MP | Tính năng camera trước: Xóa phông | Công nghệ màn hình: AMOLED | Độ phân giải màn hình: 1.5K+ (1264 x 2780 Pixels) | Màn hình rộng: 6.78"" - Tần số quét <a href='https://www.thegioididong.com/hoi-dap/tan-so-quet-man-hinh-may-tinh-la-gi-1292309#subhmenuid2' target='_blank'>120 Hz</a> | Độ sáng tối đa: 1600 nits | Mặt kính cảm ứng: Kính cường lực Corning Gorilla Glass 7i | Dung lượng pin: 5910 mAh | Loại pin: Silicon-Carbon | Hỗ trợ sạc tối đa: 80 W | Sạc kèm theo máy: 80 W | Công nghệ pin: Tiết kiệm pin | Bảo mật nâng cao: Mở khoá vân tay dưới màn hình | Tính năng đặc biệt: Ứng dụng kép (Nhân bản ứng dụng) | Kháng nước, bụi: IP68 & IP69 | Ghi âm: Ghi âm mặc định | Xem phim: MP4 | Nghe nhạc: OGG | Mạng di động: Hỗ trợ 5G | SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM | Wifi: Wi-Fi hotspot | GPS: QZSS | Bluetooth: v5.4 | Cổng kết nối/sạc: Type-C | Jack tai nghe: Type-C | Kết nối khác: OTG | Thiết kế: Nguyên khối | Chất liệu: Khung nhôm & Mặt lưng kính cường lực | Kích thước, khối lượng: Dài 162.27 mm - Ngang 76.67 mm - Dày 8.24 mm (Đen) | 8.34 mm (Trắng) - Nặng 215 g | Thời điểm ra mắt: 11/2024 | Hãng: OPPO. <span class='parameter__manu'>Xem thông tin hãng</span>"
317981,Điện thoại OPPO Find N3 Flip 5G 12GB/256GB Hồng,Điện thoại,22580000,"Điện thoại OPPO Find N3 Flip 5G 12GB/256GB Hồng chính hãng tại TGDĐ giao nhanh, cà thẻ tại nhà, nhiều màu sắc lựa chọn. Bảo hành tại hơn 3000 điểm toàn quốc.",https://cdn.tgdd.vn/2026/06/timerseo/317981-600x600-1.jpg,OPPO,"Hệ điều hành: Android 13 | Chip xử lý (CPU): MediaTek Dimensity 9200 5G 8 nhân | Tốc độ CPU: 1 nhân 3.05 GHz, 3 nhân 2.85 GHz & 4 nhân 1.8 GHz | Chip đồ họa (GPU): Immortalis-G715 MC11 | RAM: 12 GB | Dung lượng lưu trữ: 256 GB | Dung lượng còn lại (khả dụng) khoảng: 239 GB | Danh bạ: Không giới hạn | Độ phân giải camera sau: Chính 50 MP & Phụ 48 MP, 32 MP | Quay phim camera sau: HD 720p@60fps | Đèn Flash camera sau: Có | Tính năng camera sau: Ảnh Raw | Độ phân giải camera trước: 32 MP | Tính năng camera trước: Xóa phông | Công nghệ màn hình: AMOLED | Độ phân giải màn hình: Chính: FHD+ (1080 x 2520 Pixels) & Phụ: SD (382 x 720 Pixels) | Màn hình rộng: Chính 6.8"" & Phụ 3.26"" - Tần số quét Chính: 120 Hz & Phụ: 60 Hz | Độ sáng tối đa: Chính 1600 nits & Phụ 900 nits | Mặt kính cảm ứng: Chính: Kính siêu mỏng Schott UTG & Phụ: Corning Gorilla Glass 7 | Dung lượng pin: 4300 mAh | Loại pin: Li-Po | Hỗ trợ sạc tối đa: 44 W | Sạc kèm theo máy: 67 W | Công nghệ pin: Tiết kiệm pin | Bảo mật nâng cao: Mở khoá vân tay cạnh viền | Tính năng đặc biệt: Ứng dụng kép (Nhân bản ứng dụng) | Kháng nước, bụi: IPX4 | Ghi âm: Ghi âm mặc định | Xem phim: MP4 | Nghe nhạc: OGG | Mạng di động: Hỗ trợ 5G | SIM: 2 Nano SIM | Wifi: Wi-Fi hotspot | GPS: QZSS | Bluetooth: v5.3 | Cổng kết nối/sạc: Type-C | Jack tai nghe: Type-C | Kết nối khác: OTG | Thiết kế: Nguyên khối | Chất liệu: Khung nhôm & Mặt lưng kính cường lực Gorilla Glass 7 | Kích thước, khối lượng: Dài 166.42 mm - Ngang 75.78 mm - Dày 7.79 mm - Nặng 198 g | Thời điểm ra mắt: 10/2023 | Hãng: OPPO. <span class='parameter__manu'>Xem thông tin hãng</span>"
363258,Điện thoại OPPO Find N6 5G 16GB/512GB,Điện thoại,64990000,"Mua OPPO Find N6 giá tốt, tặng bộ ốp lưng và bút AI, tặng sạc nhanh 80W, thu cũ giảm đến 4 triệu, tặng gói Premium Service+, trả chậm 0% lãi suất. Mua ngay!",https://cdn.tgdd.vn/Products/Images/42/363258/oppo-find-n6-cam-thumb-1-600x600.jpg,OPPO,"Hệ điều hành: ColorOS 16 (Android 16) | Chip xử lý (CPU): Qualcomm Snapdragon 8 Elite Gen 5 8 nhân | Tốc độ CPU: 2 nhân 4.61 GHz & 6 nhân 3.62 GHz | Chip đồ họa (GPU): Adreno 840 | RAM: 16 GB | Dung lượng lưu trữ: 512 GB | Dung lượng còn lại (khả dụng) khoảng: 452 GB | Danh bạ: Không giới hạn | Độ phân giải camera sau: Chính 200 MP & Phụ 50 MP, 50 MP, 2 MP | Quay phim camera sau: HD 720p@480fps | Đèn Flash camera sau: Có | Tính năng camera sau: XPAN | Độ phân giải camera trước: Trong 20 MP & Ngoài 20 MP | Tính năng camera trước: Làm đẹp | Công nghệ màn hình: AMOLED | Độ phân giải màn hình: Chính: QXGA+ (2248 x 2480 Pixels) & Phụ: FHD+ (1140x 2616 Pixels) | Màn hình rộng: Chính 8.12"" & Phụ 6.62"" - Tần số quét <a href='https://www.thegioididong.com/hoi-dap/tan-so-quet-man-hinh-may-tinh-la-gi-1292309#subhmenuid2' target='_blank'>120 Hz</a> | Độ sáng tối đa: 1800 nits | Mặt kính cảm ứng: Chính: Kính Pet + Ultra Thin Glass & Phụ: Ceramic Shield | Dung lượng pin: 6000 mAh | Loại pin: Li-Po | Hỗ trợ sạc tối đa: 80 W | Công nghệ pin: Tiết kiệm pin | Bảo mật nâng cao: Mở khoá vân tay cạnh viền | Tính năng đặc biệt: Ứng dụng kép (Nhân bản ứng dụng) | Kháng nước, bụi: IP56, IP58, IP59 | Ghi âm: Ghi âm mặc định | Xem phim: MP4 | Nghe nhạc: OGG | Mạng di động: Hỗ trợ 5G | SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM | Wifi: Wi-Fi 7 | GPS: QZSS | Bluetooth: v6.0 | Cổng kết nối/sạc: Type-C | Jack tai nghe: Type-C | Kết nối khác: OTG | Thiết kế: Nguyên khối | Chất liệu: Khung hợp kim nhôm & Mặt lưng sợi thuỷ tinh | Kích thước, khối lượng: Dài 159.87 mm - Ngang 145.58 mm (khi mở) | 74.12 mm (khi gập) - Dày 4.21 mm (khi mở) | 8.93 mm (khi gập) - Nặng 225 g | Thời điểm ra mắt: 03/2026 | Hãng: OPPO. <span class='parameter__manu'>Xem thông tin hãng</span>"
